,Month,Day,Temp ,Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Hmdx,Wind Chill,Weather,Binary Weather,Hour,Discrete Weather
6581,4,15,13.6,-1.6,35,7,18,24.1,99.91,29,-9,Good Weather,Good Weather,8,1
6582,9,7,26.4,20.6,70,19,18,24.1,99.41,34,-9,Good Weather,Good Weather,12,1
6583,10,26,16.5,14,85,19,10,24.1,100.66,29,-9,Good Weather,Good Weather,12,1
6584,1,31,-16.5,-18.3,86,24,9,24.1,101.25,29,-23,Good Weather,Good Weather,8,1
6585,11,13,-6.5,-9.2,81,12,4,24.1,101.55,29,-8,Good Weather,Good Weather,3,1
6586,11,11,-3.6,-5.9,84,31,16,24.1,101.32,29,-9,Clear,Good Weather,7,1
6587,1,18,-2.8,-3,99,29,3,1,98.82,29,-4,Fog,Bad Weather,4,0
6588,8,28,18.6,13.1,70,4,5,24.1,100.41,29,-9,Good Weather,Good Weather,9,1
6589,11,16,8.3,1.5,62,36,2,24.1,100.76,29,-9,Good Weather,Good Weather,12,1
6590,2,4,-30,-34.6,65,16,9,24.1,102.07,29,-39,Good Weather,Good Weather,9,1
6591,5,17,0.9,-7,56,35,22,24.1,99.72,29,-9,Good Weather,Good Weather,3,1
6592,6,15,25.8,12.5,43,30,20,24.1,98.82,28,-9,Good Weather,Good Weather,14,1
6593,12,13,-2.4,-7.9,66,25,15,24.1,101.02,29,-7,Good Weather,Good Weather,2,1
6594,1,18,-2,-2.4,98,26,13,3.2,99.27,29,-6,"Snow,Fog",Bad Weather,9,0
6595,10,9,4.9,4.5,97,19,16,11.3,98.42,29,-9,Rain,Bad Weather,4,0
6596,3,28,1.7,-6,57,28,14,24.1,100.66,29,-9,Good Weather,Good Weather,18,1
6597,5,21,21,10.8,52,27,22,24.1,99.99,29,-9,Mostly Cloudy,Bad Weather,13,0
6598,8,27,23.4,11.7,47,36,4,24.1,100.3,26,-9,Good Weather,Good Weather,14,1
6599,6,21,14.7,13.5,92,5,13,19.3,101.11,29,-9,Good Weather,Good Weather,3,1
6600,7,2,25.3,20.7,76,35,3,8.1,99.68,33,-9,"Smoke,Haze",Bad Weather,12,0
6601,11,18,2.1,-3.9,64,19,10,24.1,99.5,29,-9,Cloudy,Bad Weather,19,0
6602,2,14,0.8,-3.1,75,25,7,24.1,100.23,29,-9,Clear,Good Weather,10,1
6603,6,13,18.3,17.1,93,19,7,12.9,98.88,29,-9,Rain,Bad Weather,1,0
6604,8,19,23.2,10.6,45,29,19,24.1,99.78,25,-9,Clear,Good Weather,16,1
6605,11,30,3.2,-1.7,71,22,27,24.1,99.76,29,-9,Mainly Clear,Good Weather,10,1
6606,8,13,21.1,16.6,75,25,16,24.1,99.61,26,-9,Good Weather,Good Weather,11,1
6607,8,27,18.5,11.7,65,36,10,24.1,100.32,29,-9,Good Weather,Good Weather,20,1
6608,4,25,3.1,2.7,97,22,8,24.1,100.5,29,-9,Good Weather,Good Weather,2,1
6609,7,30,22.7,13,54,26,16,24.1,100.01,25,-9,Good Weather,Good Weather,12,1
6610,6,16,24.4,10.6,41,32,18,16.1,99.15,26,-9,Mainly Clear,Good Weather,16,1
6611,4,12,8.7,0.4,56,27,14,24.1,99.71,29,-9,Good Weather,Good Weather,3,1
6612,10,12,9.4,2.2,61,28,19,24.1,100.01,29,-9,Good Weather,Good Weather,17,1
6613,3,12,-8.7,-11.6,80,36,5,24.1,100.42,29,-11,Mainly Clear,Good Weather,7,1
6614,2,5,-12.6,-15.9,77,8,9,24.1,99.84,29,-18,Good Weather,Good Weather,11,1
6615,9,20,17.9,6.2,46,25,13,24.1,100.73,29,-9,Good Weather,Good Weather,15,1
6616,9,2,19,17.4,91,20,13,24.1,99.84,29,-9,Clear,Good Weather,22,1
6617,4,29,11,4.8,65,9,13,24.1,100,29,-9,Cloudy,Bad Weather,7,0
6618,7,12,16,15.8,98,25,13,24.1,99.65,29,-9,Good Weather,Good Weather,3,1
6619,4,14,21.4,3.8,31,9,16,24.1,99.84,29,-9,Good Weather,Good Weather,17,1
6620,10,15,10.6,8.6,87,31,14,24.1,98.89,29,-9,Rain Showers,Bad Weather,17,0
6621,11,4,4.3,-1.4,66,2,3,24.1,100.5,29,-9,Mainly Clear,Good Weather,22,1
6622,4,29,8.7,6.4,86,8,31,24.1,99.66,29,-9,Good Weather,Good Weather,17,1
6623,10,5,23.8,15.4,59,17,9,24.1,100.09,28,-9,Good Weather,Good Weather,17,1
6624,9,3,18.3,17.6,95,22,13,24.1,99.82,29,-9,Clear,Good Weather,1,1
6625,7,5,31.4,19.9,50,29,7,24.1,100.09,39,-9,Good Weather,Good Weather,12,1
6626,11,6,-2.7,-6.4,75,5,10,24.1,100.89,29,-7,Good Weather,Good Weather,5,1
6627,9,28,7,6.9,99,5,10,24.1,101.34,29,-9,Clear,Good Weather,4,1
6628,4,14,12.8,1.4,45,5,19,24.1,99.95,29,-9,Mainly Clear,Good Weather,7,1
6629,10,3,28.7,14.9,42,36,3,24.1,100.43,33,-9,Good Weather,Good Weather,17,1
6630,3,31,-5.3,-8.1,81,18,8,24.1,101.04,29,-9,Good Weather,Good Weather,5,1
6631,8,5,13.2,11.6,89,29,7,24.1,100.23,29,-9,Clear,Good Weather,4,1
6632,4,25,4.5,-0.7,69,27,8,24.1,100.72,29,-9,Good Weather,Good Weather,8,1
6633,10,30,-0.1,-0.2,99,5,11,1.6,99.94,29,-4,Snow,Bad Weather,5,0
6634,5,27,9.6,5.5,75,20,9,24.1,101.18,29,-9,Good Weather,Good Weather,2,1
6635,3,11,-4.7,-9.1,72,26,8,24.1,100.38,29,-8,Good Weather,Good Weather,23,1
6636,6,27,19.1,19,99,8,7,24.1,98.96,29,-9,Mostly Cloudy,Bad Weather,1,0
6637,5,12,13.9,11.5,85,31,11,24.1,100.12,29,-9,Good Weather,Good Weather,3,1
6638,12,5,-4.4,-5,96,5,18,12.9,100.45,29,-10,Snow,Bad Weather,18,0
6639,10,19,10.8,5.6,70,13,9,24.1,99.73,29,-9,Good Weather,Good Weather,20,1
6640,1,25,-10.6,-13.5,80,6,10,24.1,101.16,29,-16,Mostly Cloudy,Bad Weather,4,0
6641,6,19,20.8,14.5,67,6,13,24.1,100.57,29,-9,Good Weather,Good Weather,14,1
6642,5,20,15.8,11.6,76,15,6,19.3,100.19,29,-9,Cloudy,Bad Weather,7,0
6643,11,5,6.2,-2.9,52,30,9,24.1,100.55,29,-9,Good Weather,Good Weather,12,1
6644,6,3,15.6,10.4,71,8,41,24.1,100.54,29,-9,Good Weather,Good Weather,0,1
6645,1,24,-1.2,-2.6,90,23,26,9.7,99.58,29,-8,Snow,Bad Weather,7,0
6646,8,7,16.8,14.4,86,7,31,24.1,99.8,29,-9,Good Weather,Good Weather,5,1
6647,11,22,0.4,0.3,99,9,11,4.8,99.64,29,-9,"Drizzle,Fog",Bad Weather,5,0
6648,1,22,-3.1,-3.6,96,17,9,6.4,100.43,29,-7,Fog,Bad Weather,8,0
6649,2,15,-0.7,-3.1,84,9,9,24.1,100.17,29,-4,Mostly Cloudy,Bad Weather,1,0
6650,3,11,-4.2,-8.5,72,36,24,24.1,100.13,29,-11,Good Weather,Good Weather,8,1
6651,3,22,-1.8,-9.4,56,5,21,24.1,101.46,29,-8,Good Weather,Good Weather,11,1
6652,12,19,-4.7,-9.5,70,29,32,24.1,100.26,29,-13,Cloudy,Bad Weather,13,0
6653,2,17,-10.7,-16.1,65,34,19,24.1,100.55,29,-19,Clear,Good Weather,22,1
6654,4,29,10.3,4.2,66,6,15,24.1,100.02,29,-9,Good Weather,Good Weather,6,1
6655,9,5,24.9,22.7,88,18,9,24.1,99.91,35,-9,Good Weather,Good Weather,21,1
6656,12,13,-1.2,-8.8,57,27,18,24.1,101.13,29,-6,Cloudy,Bad Weather,4,0
6657,8,4,24.3,13.8,51,36,18,24.1,99.81,28,-9,Good Weather,Good Weather,17,1
6658,2,4,-21.9,-28.4,56,15,12,16.1,101.56,29,-30,Snow,Bad Weather,14,0
6659,12,13,-2.5,-9.9,57,26,17,24.1,101.26,29,-8,Mainly Clear,Good Weather,7,1
6660,7,18,20,16.3,79,17,9,12.9,99.82,25,-9,Thunderstorms,Bad Weather,0,0
6661,12,21,-5.6,-13,56,33,9,24.1,102.25,29,-10,Good Weather,Good Weather,15,1
6662,1,27,-8.8,-11,84,7,12,4,100.28,29,-14,Snow,Bad Weather,11,0
6663,7,6,21.9,19.5,86,19,10,24.1,100.02,29,-9,Mainly Clear,Good Weather,1,1
6664,10,11,8.1,8.1,100,19,11,12.9,99.39,29,-9,Rain,Bad Weather,7,0
6665,11,29,-1,-4.7,76,22,24,16.1,99.58,29,-7,Snow Showers,Bad Weather,19,0
6666,10,22,5,2.6,84,32,27,24.1,100.04,29,-9,Good Weather,Good Weather,23,1
6667,10,18,5.2,5.2,100,27,4,24.1,100.51,29,-9,Good Weather,Good Weather,6,1
6668,6,22,28.5,13.6,39,15,10,24.1,100.63,32,-9,Good Weather,Good Weather,14,1
6669,10,20,13.5,12.2,92,25,10,24.1,98.62,29,-9,Cloudy,Bad Weather,19,0
6670,2,6,-7.4,-13.1,64,31,12,24.1,101.18,29,-13,Good Weather,Good Weather,12,1
6671,7,22,19.2,12.3,64,29,10,24.1,99.66,29,-9,Good Weather,Good Weather,21,1
6672,8,10,23.4,18.9,76,13,8,24.1,98.84,30,-9,Thunderstorms,Bad Weather,11,0
6673,8,6,26.3,12.8,43,24,6,24.1,100.18,29,-9,Good Weather,Good Weather,14,1
6674,1,1,2.4,2.4,100,28,23,11.3,99.33,29,-9,Cloudy,Bad Weather,4,0
6675,5,8,7,2.1,71,32,14,24.1,99.64,29,-9,Good Weather,Good Weather,3,1
6676,8,26,18,16.9,93,28,9,24.1,99.61,29,-9,Good Weather,Good Weather,3,1
6677,5,11,9.8,3.9,66,27,14,24.1,100.32,29,-9,Clear,Good Weather,4,1
6678,4,14,15.4,4,46,7,23,24.1,99.87,29,-9,Mainly Clear,Good Weather,19,1
6679,6,10,21.6,8.6,43,25,9,24.1,99.34,29,-9,Good Weather,Good Weather,14,1
6680,7,19,15.9,15.8,100,26,8,24.1,100.09,29,-9,Mainly Clear,Good Weather,1,1
6681,11,9,2.3,1.4,94,23,12,24.1,99.64,29,-9,Good Weather,Good Weather,21,1
6682,9,27,7.7,6.4,91,6,9,24.1,101.75,29,-9,Mostly Cloudy,Bad Weather,1,0
6683,9,20,7.1,7,99,28,13,24.1,100.57,29,-9,Good Weather,Good Weather,5,1
6684,2,17,-9.3,-14.6,66,33,19,24.1,100.44,29,-17,Good Weather,Good Weather,20,1
6685,1,24,-5.6,-10.7,67,35,16,24.1,100.97,29,-12,Mainly Clear,Good Weather,22,1
6686,6,7,12.3,4.1,57,33,20,1.6,99.11,29,-9,Smoke,Bad Weather,1,0
6687,6,22,27.7,12,37,15,8,24.1,100.42,30,-9,Good Weather,Good Weather,18,1
6688,2,5,-9.8,-13.7,73,7,9,24.1,99.62,29,-15,Cloudy,Bad Weather,13,0
6689,9,4,29.8,20.5,57,27,7,24.1,99.73,38,-9,Good Weather,Good Weather,15,1
6690,10,3,29.6,15.8,43,25,8,24.1,100.5,34,-9,Good Weather,Good Weather,14,1
6691,9,8,19.6,19.6,100,23,8,16.1,99.51,29,-9,Bad_Weather,Bad Weather,2,0
6692,7,7,22.4,20.1,87,29,18,24.1,99.69,30,-9,Mostly Cloudy,Bad Weather,7,0
6693,12,7,-9.3,-11.4,85,8,10,3.2,99.93,29,-14,Snow,Bad Weather,13,0
6694,10,5,17.9,16.4,91,17,16,24.1,100.54,29,-9,Mostly Cloudy,Bad Weather,7,0
6695,4,9,10.4,-7.8,27,28,8,24.1,101.72,29,-9,Mainly Clear,Good Weather,16,1
6696,7,19,13.9,13.6,98,25,9,24.1,100.16,29,-9,Mainly Clear,Good Weather,4,1
6697,11,30,-0.7,-4.5,76,18,17,16.1,99.59,29,-6,Snow,Bad Weather,0,0
6698,5,3,6.1,5.2,94,4,19,16.1,99.43,29,-9,Rain,Bad Weather,22,0
6699,8,23,21.8,13.6,59,22,9,24.1,100.72,25,-9,Good Weather,Good Weather,9,1
6700,10,18,10.3,5.7,73,26,7,24.1,100.67,29,-9,Good Weather,Good Weather,11,1
6701,3,18,0.4,-5.3,66,23,32,24.1,98.92,29,-9,Good Weather,Good Weather,17,1
6702,9,7,26,21,74,20,14,24.1,99.4,34,-9,Mostly Cloudy,Bad Weather,10,0
6703,1,23,-2.4,-4.2,87,36,13,24.1,99.56,29,-7,Good Weather,Good Weather,9,1
6704,4,27,7.7,0.7,61,8,15,24.1,100.79,29,-9,Mostly Cloudy,Bad Weather,22,0
6705,8,30,17.4,12.6,73,34,36,24.1,99.54,29,-9,Good Weather,Good Weather,17,1
6706,8,22,11.6,10.7,94,26,7,24.1,100.85,29,-9,Clear,Good Weather,4,1
6707,10,28,17.9,16.1,89,22,25,24.1,99.54,29,-9,Good Weather,Good Weather,6,1
6708,11,2,3.4,2,90,17,10,24.1,101.13,29,-9,Good Weather,Good Weather,23,1
6709,11,12,-0.9,-7.2,63,32,9,24.1,101.95,29,-4,Good Weather,Good Weather,0,1
6710,12,4,-1.8,-2,98,27,12,3.2,99.12,29,-6,Snow,Bad Weather,8,0
6711,2,2,-1.3,-5.6,73,21,34,9.7,98.89,29,-9,"Snow,Blowing Snow",Bad Weather,16,0
6712,2,28,-1.9,-3.5,89,25,16,16.1,99.25,29,-7,Bad_Weather,Bad Weather,17,0
6713,1,7,-6.8,-9.8,79,30,22,24.1,100.88,29,-14,Mostly Cloudy,Bad Weather,10,0
6714,11,22,0.3,0.1,99,5,11,3.2,99.65,29,-9,"Drizzle,Fog",Bad Weather,6,0
6715,5,6,15.9,6.3,53,31,9,24.1,101.17,29,-9,Good Weather,Good Weather,9,1
6716,3,12,-9.4,-11.8,83,29,8,24.1,100.46,29,-14,Good Weather,Good Weather,6,1
6717,6,17,13.8,11.3,85,33,16,19.3,99.36,29,-9,Good Weather,Good Weather,6,1
6718,11,7,3.4,-0.8,74,29,39,24.1,99.47,29,-9,Good Weather,Good Weather,15,1
6719,6,10,14.3,10.8,80,21,12,24.1,99.56,29,-9,Good Weather,Good Weather,23,1
6720,4,24,5.1,3.7,90,28,10,24.1,100.45,29,-9,Good Weather,Good Weather,21,1
6721,3,20,1.6,-2.6,74,24,13,24.1,100.64,29,-9,Good Weather,Good Weather,23,1
6722,8,15,23.1,16.7,67,4,5,24.1,99.67,28,-9,Good Weather,Good Weather,18,1
6723,1,24,-1,-6,69,34,22,16.1,100.49,29,-7,Snow,Bad Weather,17,0
6724,10,7,14,10,77,25,26,24.1,99.27,29,-9,Rain,Bad Weather,13,0
6725,9,1,16.1,13.5,85,19,9,24.1,100.74,29,-9,Mainly Clear,Good Weather,22,1
6726,3,17,2.4,2.3,99,13,13,1.2,98.04,29,-9,"Rain,Fog",Bad Weather,16,0
6727,12,13,-1.7,-11.5,48,29,20,24.1,101.46,29,-7,Good Weather,Good Weather,15,1
6728,5,22,11.7,-0.5,43,4,8,24.1,101.32,29,-9,Clear,Good Weather,10,1
6729,5,19,21.2,10.9,51,20,21,24.1,100.22,29,-9,Good Weather,Good Weather,15,1
6730,12,31,-5.6,-10.1,71,30,11,24.1,100.02,29,-10,Good Weather,Good Weather,6,1
6731,9,12,13.8,13.8,100,7,13,24.1,100.28,29,-9,Good Weather,Good Weather,6,1
6732,5,4,5.1,3.8,92,33,8,24.1,100.68,29,-9,Good Weather,Good Weather,23,1
6733,2,10,-0.6,-1,97,28,12,2,99.86,29,-5,Snow,Bad Weather,20,0
6734,1,8,-5.9,-8.3,83,25,13,24.1,100.44,29,-11,Cloudy,Bad Weather,22,0
6735,8,1,13.1,10.2,83,30,10,24.1,100.57,29,-9,Good Weather,Good Weather,0,1
6736,1,30,-13.4,-14.5,92,30,7,24.1,101.04,29,-18,Good Weather,Good Weather,3,1
6737,12,23,-10.7,-13.1,82,5,14,24.1,101.6,29,-17,Mainly Clear,Good Weather,1,1
6738,1,26,-5.3,-6.2,94,3,18,2,98.22,29,-12,Snow,Bad Weather,6,0
6739,1,13,-4.6,-5.7,92,32,24,1.6,99.43,29,-12,Snow,Bad Weather,13,0
6740,5,23,19.9,0.2,27,19,8,24.1,101.05,29,-9,Good Weather,Good Weather,12,1
6741,12,24,0.3,-1.6,87,5,9,8.1,101.52,29,-9,Fog,Bad Weather,16,0
6742,2,14,-0.1,-2.2,85,27,19,24.1,99.56,29,-5,Clear,Good Weather,4,1
6743,5,24,10.4,3.8,63,36,30,24.1,100.72,29,-9,Good Weather,Good Weather,12,1
6744,2,14,4,-2.4,63,22,12,24.1,100.21,29,-9,Clear,Good Weather,13,1
6745,4,2,-1.1,-8.1,59,20,18,24.1,100.39,29,-6,Good Weather,Good Weather,21,1
6746,11,2,6,-0.5,63,20,23,24.1,101.16,29,-9,Cloudy,Bad Weather,19,0
6747,12,9,-4.1,-5.1,93,7,20,16.1,100.46,29,-10,Bad_Weather,Bad Weather,0,0
6748,11,16,4,1.1,81,17,10,24.1,100.08,29,-9,Good Weather,Good Weather,23,1
6749,7,13,20,17.4,85,9,38,24.1,99.14,26,-9,Mostly Cloudy,Bad Weather,10,0
6750,11,17,7,2.1,71,17,12,24.1,99.65,29,-9,Good Weather,Good Weather,3,1
6751,11,30,-0.5,-3.4,81,21,15,24.1,99.66,29,-5,Cloudy,Bad Weather,4,0
6752,8,22,17.8,13.3,75,32,13,24.1,100.99,29,-9,Good Weather,Good Weather,8,1
6753,10,20,18.2,9.8,57,16,13,24.1,98.69,29,-9,Good Weather,Good Weather,14,1
6754,7,23,21.1,16.3,74,18,9,24.1,100.08,26,-9,Good Weather,Good Weather,21,1
6755,1,10,-8.9,-12.3,76,33,13,24.1,100.59,29,-15,Good Weather,Good Weather,9,1
6756,5,20,14.6,14.1,97,22,4,12.9,99.67,29,-9,Rain,Bad Weather,18,0
6757,9,3,29.4,19.9,56,23,12,24.1,99.64,37,-9,Good Weather,Good Weather,15,1
6758,5,24,14.1,8.5,69,31,8,24.1,100.25,29,-9,Cloudy,Bad Weather,4,0
6759,3,12,1.7,-7.2,52,8,16,24.1,100.32,29,-9,Mostly Cloudy,Bad Weather,13,0
6760,10,15,5.6,5,96,27,14,24.1,99.01,29,-9,Good Weather,Good Weather,5,1
6761,2,13,2.1,-3.3,67,10,10,24.1,98.69,29,-9,Mainly Clear,Good Weather,13,1
6762,5,24,12.7,2.2,49,34,33,24.1,100.74,29,-9,Good Weather,Good Weather,14,1
6763,12,2,-0.8,-1.4,95,35,14,3.2,100.38,29,-5,"Snow,Fog",Bad Weather,10,0
6764,12,31,-5.2,-9.3,73,33,13,24.1,99.97,29,-10,Good Weather,Good Weather,5,1
6765,7,17,19.9,19.2,95,18,12,6.4,99.48,29,-9,Fog,Bad Weather,7,0
6766,7,7,23.8,19.6,77,27,18,24.1,99.74,31,-9,Good Weather,Good Weather,8,1
6767,2,20,-3.1,-9.8,60,32,16,24.1,99.31,29,-8,Good Weather,Good Weather,18,1
6768,9,8,19.9,15.1,73,25,14,24.1,100.05,29,-9,Good Weather,Good Weather,15,1
6769,6,16,17.9,13.4,74,33,20,24.1,99.17,29,-9,Good Weather,Good Weather,3,1
6770,7,24,28,18.5,56,17,11,24.1,100.05,34,-9,Good Weather,Good Weather,15,1
6771,7,7,20.8,19.9,95,24,7,24.1,99.62,28,-9,Rain Showers,Bad Weather,5,0
6772,10,17,8,7.8,99,29,8,24.1,100.04,29,-9,Good Weather,Good Weather,8,1
6773,8,26,19,15.5,80,33,29,24.1,99.96,29,-9,Good Weather,Good Weather,11,1
6774,12,15,1,-3.5,72,22,17,24.1,100.74,29,-9,Good Weather,Good Weather,0,1
6775,2,9,0.2,0,98,7,24,2.8,99.23,29,-9,"Rain,Fog",Bad Weather,20,0
6776,4,30,12.2,9.3,82,8,30,24.1,98.71,29,-9,Rain,Bad Weather,13,0
6777,7,4,26.8,20.6,69,3,7,16.1,99.86,35,-9,Bad_Weather,Bad Weather,17,0
6778,7,27,18.7,18.4,98,8,34,3.2,99.57,29,-9,"Rain,Fog",Bad Weather,5,0
6779,5,4,6.5,4.6,88,4,21,24.1,100.07,29,-9,Rain,Bad Weather,9,0
6780,4,2,-0.3,-11.8,42,24,11,24.1,100.43,29,-4,Mainly Clear,Good Weather,16,1
6781,1,5,-1.2,-1.9,95,8,28,3.2,99.63,29,-8,"Freezing Rain,Fog",Bad Weather,2,0
6782,12,26,2.6,1.9,95,7,9,24.1,101.05,29,-9,Mainly Clear,Good Weather,10,1
6783,4,17,8.1,7.1,93,19,13,16.1,98.74,29,-9,Rain,Bad Weather,13,0
6784,12,18,4,4,100,27,14,12.9,97.89,29,-9,Rain,Bad Weather,21,0
6785,6,24,21.3,19.1,87,36,9,24.1,99.55,28,-9,Good Weather,Good Weather,23,1
6786,8,19,18.9,12.1,64,27,12,24.1,99.79,29,-9,Mainly Clear,Good Weather,19,1
6787,3,10,-2.2,-8.5,62,7,10,24.1,99.94,29,-6,Mostly Cloudy,Bad Weather,16,0
6788,9,16,7.9,7.9,100,33,8,24.1,100.41,29,-9,Good Weather,Good Weather,5,1
6789,9,20,8.4,7.9,97,27,13,24.1,100.68,29,-9,Clear,Good Weather,7,1
6790,7,7,24,19.1,74,26,15,24.1,99.76,31,-9,Good Weather,Good Weather,11,1
6791,2,18,-16.4,-18.7,82,25,13,24.1,100.8,29,-24,Good Weather,Good Weather,2,1
6792,4,4,0.9,-7.3,54,5,27,24.1,101.22,29,-9,Good Weather,Good Weather,23,1
6793,5,13,13.4,2.6,48,2,21,24.1,100.5,29,-9,Good Weather,Good Weather,2,1
6794,11,5,2.1,-0.5,82,29,9,24.1,100.54,29,-9,Good Weather,Good Weather,8,1
6795,10,26,15,14.1,94,20,10,24.1,100.65,29,-9,Good Weather,Good Weather,6,1
6796,5,10,20.4,2.7,31,29,22,24.1,100.46,29,-9,Good Weather,Good Weather,12,1
6797,7,9,24.1,14.5,54,21,0,24.1,99.67,28,-9,Good Weather,Good Weather,12,1
6798,8,14,15.7,14.6,93,29,3,24.1,100.01,29,-9,Good Weather,Good Weather,23,1
6799,3,27,1.4,-1.6,80,36,2,24.1,100.5,29,-9,Good Weather,Good Weather,9,1
6800,12,24,-1.4,-4,83,5,9,24.1,101.55,29,-5,Good Weather,Good Weather,9,1
6801,1,11,-9.1,-11.8,81,7,19,24.1,100.81,29,-17,Cloudy,Bad Weather,22,0
6802,6,19,14.2,12,87,9,18,24.1,100.43,29,-9,Good Weather,Good Weather,5,1
6803,8,19,20.2,15,71,27,14,24.1,99.77,29,-9,Good Weather,Good Weather,14,1
6804,10,3,30.5,13.1,34,27,16,24.1,100.44,33,-9,Clear,Good Weather,16,1
6805,12,5,-3.2,-3.5,98,5,10,2.4,100.32,29,-7,Snow,Bad Weather,8,0
6806,12,6,-12.5,-14.5,85,27,12,24.1,100.63,29,-19,Mostly Cloudy,Bad Weather,19,0
6807,3,17,0.4,-0.7,92,8,13,24.1,99.42,29,-9,Good Weather,Good Weather,2,1
6808,7,17,21,19.9,93,20,12,6.4,99.54,28,-9,Fog,Bad Weather,8,0
6809,4,10,8.2,-1.3,51,22,17,24.1,101.41,29,-9,Good Weather,Good Weather,9,1
6810,10,6,16.6,16.5,100,16,6,24.1,99.76,29,-9,Mostly Cloudy,Bad Weather,22,0
6811,8,28,13.2,11.4,89,19,4,24.1,100.13,29,-9,Good Weather,Good Weather,23,1
6812,3,23,1.9,1.5,97,26,8,6.4,99.13,29,-9,Fog,Bad Weather,15,0
6813,5,5,6.2,4,85,34,12,24.1,100.71,29,-9,Good Weather,Good Weather,0,1
6814,3,18,-1.3,-7.3,64,23,16,24.1,99.05,29,-6,Mainly Clear,Good Weather,19,1
6815,3,14,0.3,0.1,99,35,17,2.4,99.48,29,-9,"Snow,Fog",Bad Weather,6,0
6816,5,2,6.4,4.4,87,11,14,24.1,98,29,-9,Mostly Cloudy,Bad Weather,7,0
6817,12,14,-4.9,-9.7,69,19,8,24.1,102,29,-8,Mostly Cloudy,Bad Weather,10,0
6818,3,24,1,-6.3,58,28,12,24.1,100.57,29,-9,Good Weather,Good Weather,18,1
6819,9,30,19.1,12.9,67,22,4,24.1,100.95,29,-9,Good Weather,Good Weather,18,1
6820,10,23,6.3,-0.1,63,31,4,24.1,100.96,29,-9,Good Weather,Good Weather,18,1
6821,4,28,5.4,-0.7,65,7,14,24.1,100.76,29,-9,Good Weather,Good Weather,3,1
6822,1,28,-0.1,-6.6,62,25,37,24.1,100.26,29,-7,Good Weather,Good Weather,11,1
6823,4,15,24.1,7.5,34,4,12,24.1,99.6,29,-9,Good Weather,Good Weather,15,1
6824,6,28,15.1,13.8,92,26,22,16.1,99.52,29,-9,Rain,Bad Weather,10,0
6825,9,19,11.6,8.1,79,29,12,24.1,100.41,29,-9,Good Weather,Good Weather,23,1
6826,3,22,-2.6,-9.9,58,5,22,24.1,101.52,29,-9,Clear,Good Weather,10,1
6827,10,24,8.9,8.4,96,4,13,24.1,100.62,29,-9,Good Weather,Good Weather,21,1
6828,1,9,-4.9,-7,85,21,14,24.1,100,29,-10,Good Weather,Good Weather,5,1
6829,11,21,-7.4,-11.3,74,6,9,24.1,102.02,29,-12,Mainly Clear,Good Weather,1,1
6830,5,3,7,6.6,97,34,14,9.7,98.28,29,-9,"Rain,Fog",Bad Weather,3,0
6831,11,30,4.4,-0.7,69,21,21,24.1,99.62,29,-9,Good Weather,Good Weather,12,1
6832,4,7,-3.3,-11.2,55,27,3,24.1,101.74,29,-5,Good Weather,Good Weather,23,1
6833,7,2,21.4,19.9,91,14,4,24.1,99.61,29,-9,Good Weather,Good Weather,21,1
6834,6,25,24.6,15.4,56,9,14,2.4,99.59,29,-9,Smoke,Bad Weather,18,0
6835,1,9,-2.8,-5.2,84,21,16,24.1,99.88,29,-8,Cloudy,Bad Weather,10,0
6836,5,27,9.6,6.2,80,20,7,24.1,101.27,29,-9,Good Weather,Good Weather,6,1
6837,7,25,23.1,18.3,74,31,4,24.1,100.44,29,-9,Good Weather,Good Weather,11,1
6838,8,19,22.5,11.7,50,30,26,24.1,99.74,25,-9,Good Weather,Good Weather,15,1
6839,8,30,17.5,17.4,100,12,4,6.4,99.13,29,-9,Fog,Bad Weather,7,0
6840,3,13,-1.3,-5.8,72,6,9,24.1,99.96,29,-5,Good Weather,Good Weather,3,1
6841,8,4,23.1,16.1,64,34,14,24.1,99.72,28,-9,Good Weather,Good Weather,12,1
6842,8,7,20.1,18.1,88,8,38,16.1,99.15,26,-9,Bad_Weather,Bad Weather,17,0
6843,9,30,12.2,12.2,100,3,4,24.1,100.9,29,-9,Good Weather,Good Weather,0,1
6844,12,26,0.5,0.4,99,8,8,16.1,101.05,29,-9,Bad_Weather,Bad Weather,9,0
6845,9,1,15,13.3,90,19,8,24.1,100.75,29,-9,Good Weather,Good Weather,23,1
6846,12,7,-13.2,-15.1,86,20,6,24.1,100.3,29,-17,Mostly Cloudy,Bad Weather,4,0
6847,2,5,-8.9,-13.1,72,6,10,19.3,99.53,29,-14,Good Weather,Good Weather,14,1
6848,7,17,22.6,19.3,82,20,19,8.1,99.57,30,-9,Fog,Bad Weather,9,0
6849,1,30,-13.3,-14.6,90,31,9,24.1,101,29,-19,Good Weather,Good Weather,2,1
6850,6,4,11,2.4,55,7,15,24.1,100.89,29,-9,Good Weather,Good Weather,0,1
6851,3,10,-4.1,-8.1,74,33,18,24.1,100.89,29,-10,Clear,Good Weather,4,1
6852,10,31,-1.6,-5,77,31,9,24.1,100.73,29,-5,Good Weather,Good Weather,8,1
6853,11,11,0.3,-5.5,65,31,8,24.1,101.79,29,-9,Good Weather,Good Weather,18,1
